bike_id,bike_type,status
BIKE04166,普通车,正常
BIKE04167,普通车,正常
BIKE04168,普通车,正常
BIKE04169,普通车,正常
BIKE04170,普通车,正常
BIKE04171,助力车,正常
BIKE04172,助力车,正常
BIKE04173,普通车,正常
BIKE04174,助力车,正常
BIKE04175,普通车,正常
BIKE04176,助力车,正常
BIKE04177,普通车,正常
BIKE04178,普通车,损坏
BIKE04179,普通车,正常
BIKE04180,普通车,正常
BIKE04181,普通车,正常
BIKE04182,助力车,正常
BIKE04183,助力车,正常
BIKE04184,普通车,正常
BIKE04185,普通车,正常
BIKE04186,助力车,正常
BIKE04187,助力车,正常
BIKE04188,普通车,正常
BIKE04189,普通车,正常
BIKE04190,普通车,正常
BIKE04191,助力车,正常
BIKE04192,普通车,正常
BIKE04193,普通车,正常
BIKE04194,助力车,正常
BIKE04195,普通车,正常
BIKE04196,普通车,正常
BIKE04197,助力车,正常
BIKE04198,普通车,维修
BIKE04199,普通车,正常
BIKE04200,普通车,正常
BIKE04201,普通车,正常
BIKE04202,普通车,正常
BIKE04203,普通车,正常
BIKE04204,普通车,正常
BIKE04205,助力车,正常
BIKE04206,普通车,正常
BIKE04207,普通车,正常
BIKE04208,普通车,维修
BIKE04209,普通车,正常
BIKE04210,助力车,正常
BIKE04211,助力车,正常
BIKE04212,普通车,正常
BIKE04213,普通车,正常
BIKE04214,普通车,正常
BIKE04215,普通车,正常
BIKE04216,普通车,正常
BIKE04217,助力车,正常
BIKE04218,普通车,正常
BIKE04219,普通车,损坏
BIKE04220,普通车,正常
BIKE04221,助力车,正常
BIKE04222,普通车,正常
BIKE04223,普通车,正常
BIKE04224,助力车,正常
BIKE04225,普通车,维修
BIKE04226,普通车,正常
BIKE04227,普通车,正常
BIKE04228,普通车,正常
BIKE04229,普通车,正常
BIKE04230,普通车,正常
BIKE04231,普通车,正常
BIKE04232,普通车,正常
BIKE04233,助力车,正常
BIKE04234,普通车,正常
BIKE04235,助力车,正常
BIKE04236,普通车,正常
BIKE04237,普通车,正常
BIKE04238,普通车,正常
BIKE04239,助力车,正常
BIKE04240,普通车,正常
BIKE04241,普通车,正常
BIKE04242,普通车,正常
BIKE04243,普通车,正常
BIKE04244,助力车,正常
BIKE04245,普通车,正常
BIKE04246,普通车,正常
BIKE04247,助力车,正常
BIKE04248,普通车,正常
BIKE04249,普通车,正常
BIKE04250,助力车,正常
BIKE04251,助力车,正常
BIKE04252,助力车,正常
BIKE04253,普通车,正常
BIKE04254,助力车,正常
BIKE04255,助力车,正常
BIKE04256,普通车,正常
BIKE04257,普通车,正常
BIKE04258,助力车,正常
BIKE04259,助力车,正常
BIKE04260,助力车,正常
BIKE04261,普通车,正常
BIKE04262,普通车,维修
BIKE04263,普通车,正常
BIKE04264,普通车,正常
BIKE04265,普通车,正常
BIKE04266,普通车,正常
BIKE04267,普通车,正常
BIKE04268,普通车,正常
BIKE04269,助力车,正常
BIKE04270,助力车,正常
BIKE04271,普通车,正常
BIKE04272,普通车,正常
BIKE04273,助力车,正常
BIKE04274,助力车,正常
BIKE04275,助力车,正常
BIKE04276,普通车,维修
BIKE04277,助力车,正常
BIKE04278,普通车,正常
BIKE04279,助力车,正常
BIKE04280,普通车,正常
BIKE04281,普通车,正常
BIKE04282,普通车,正常
BIKE04283,普通车,正常
BIKE04284,助力车,正常
BIKE04285,普通车,维修
BIKE04286,普通车,正常
BIKE04287,普通车,正常
BIKE04288,普通车,正常
BIKE04289,普通车,正常
BIKE04290,助力车,正常
BIKE04291,助力车,正常
BIKE04292,助力车,正常
BIKE04293,助力车,正常
BIKE04294,普通车,正常
BIKE04295,普通车,正常
BIKE04296,普通车,正常
BIKE04297,助力车,正常
BIKE04298,普通车,正常
BIKE04299,普通车,正常
BIKE04300,助力车,正常
BIKE04301,助力车,正常
BIKE04302,助力车,正常
BIKE04303,普通车,正常
BIKE04304,普通车,正常
BIKE04305,助力车,维修
BIKE04306,助力车,正常
BIKE04307,助力车,正常
BIKE04308,普通车,正常
BIKE04309,助力车,正常
BIKE04310,普通车,维修
BIKE04311,普通车,正常
BIKE04312,普通车,正常
BIKE04313,助力车,正常
BIKE04314,助力车,正常
BIKE04315,助力车,正常
BIKE04316,普通车,正常
BIKE04317,普通车,正常
BIKE04318,普通车,正常
BIKE04319,普通车,正常
BIKE04320,普通车,正常
BIKE04321,普通车,正常
BIKE04322,助力车,正常
BIKE04323,普通车,正常
BIKE04324,助力车,正常
BIKE04325,助力车,维修
BIKE04326,助力车,正常
BIKE04327,普通车,正常
BIKE04328,普通车,维修
BIKE04329,助力车,正常
BIKE04330,普通车,正常
BIKE04331,普通车,正常
BIKE04332,助力车,正常
BIKE04333,普通车,正常
BIKE04334,助力车,正常
BIKE04335,普通车,正常
BIKE04336,助力车,维修
BIKE04337,普通车,正常
BIKE04338,普通车,正常
BIKE04339,普通车,正常
BIKE04340,助力车,正常
BIKE04341,普通车,正常
BIKE04342,普通车,正常
BIKE04343,普通车,正常
BIKE04344,普通车,正常
BIKE04345,普通车,正常
BIKE04346,普通车,正常
BIKE04347,助力车,正常
BIKE04348,普通车,正常
BIKE04349,普通车,正常
BIKE04350,助力车,正常
BIKE04351,普通车,正常
BIKE04352,普通车,正常
BIKE04353,普通车,维修
BIKE04354,普通车,正常
BIKE04355,普通车,正常
BIKE04356,助力车,维修
BIKE04357,普通车,正常
BIKE04358,普通车,正常
BIKE04359,普通车,正常
BIKE04360,助力车,正常
BIKE04361,普通车,维修
BIKE04362,普通车,正常
BIKE04363,普通车,正常
BIKE04364,普通车,正常
BIKE04365,普通车,正常
BIKE04366,普通车,正常
BIKE04367,助力车,正常
BIKE04368,普通车,维修
BIKE04369,助力车,正常
BIKE04370,普通车,正常
BIKE04371,助力车,正常
BIKE04372,普通车,正常
BIKE04373,普通车,正常
BIKE04374,助力车,正常
BIKE04375,助力车,正常
BIKE04376,助力车,正常
BIKE04377,普通车,正常
BIKE04378,助力车,正常
BIKE04379,普通车,正常
BIKE04380,普通车,正常
BIKE04381,助力车,正常
BIKE04382,普通车,正常
BIKE04383,普通车,正常
BIKE04384,普通车,正常
BIKE04385,普通车,维修
BIKE04386,助力车,正常
BIKE04387,普通车,正常
BIKE04388,普通车,正常
BIKE04389,普通车,正常
BIKE04390,普通车,正常
BIKE04391,普通车,损坏
BIKE04392,普通车,正常
BIKE04393,普通车,正常
BIKE04394,助力车,正常
BIKE04395,普通车,正常
BIKE04396,普通车,正常
BIKE04397,普通车,正常
BIKE04398,普通车,正常
BIKE04399,普通车,正常
BIKE04400,普通车,正常
BIKE04401,助力车,正常
BIKE04402,助力车,正常
BIKE04403,普通车,正常
BIKE04404,普通车,损坏
BIKE04405,助力车,正常
BIKE04406,助力车,维修
BIKE04407,普通车,正常
BIKE04408,普通车,正常
BIKE04409,普通车,正常
BIKE04410,普通车,正常
BIKE04411,普通车,正常
BIKE04412,助力车,正常
BIKE04413,助力车,正常
BIKE04414,普通车,正常
BIKE04415,普通车,正常
BIKE04416,普通车,正常
BIKE04417,普通车,损坏
BIKE04418,普通车,正常
BIKE04419,助力车,正常
BIKE04420,普通车,正常
BIKE04421,普通车,正常
BIKE04422,普通车,正常
BIKE04423,助力车,正常
BIKE04424,普通车,正常
BIKE04425,普通车,正常
BIKE04426,普通车,维修
BIKE04427,助力车,正常
BIKE04428,普通车,正常
BIKE04429,普通车,正常
BIKE04430,助力车,正常
BIKE04431,普通车,正常
BIKE04432,普通车,正常
BIKE04433,普通车,正常
BIKE04434,助力车,正常
BIKE04435,普通车,正常
BIKE04436,普通车,正常
BIKE04437,助力车,正常
BIKE04438,普通车,正常
BIKE04439,助力车,正常
BIKE04440,助力车,正常
BIKE04441,普通车,正常
BIKE04442,普通车,维修
BIKE04443,普通车,正常
BIKE04444,普通车,正常
BIKE04445,助力车,正常
BIKE04446,普通车,正常
BIKE04447,助力车,正常
BIKE04448,普通车,正常
BIKE04449,助力车,正常
BIKE04450,普通车,维修
BIKE04451,普通车,正常
BIKE04452,助力车,维修
BIKE04453,普通车,正常
BIKE04454,普通车,正常
BIKE04455,普通车,正常
BIKE04456,普通车,正常
BIKE04457,普通车,正常
BIKE04458,普通车,正常
BIKE04459,助力车,正常
BIKE04460,普通车,正常
BIKE04461,普通车,正常
BIKE04462,普通车,正常
BIKE04463,普通车,正常
BIKE04464,助力车,正常
BIKE04465,普通车,正常
BIKE04466,助力车,正常
BIKE04467,普通车,正常
BIKE04468,普通车,正常
BIKE04469,普通车,正常
BIKE04470,普通车,正常
BIKE04471,普通车,正常
BIKE04472,普通车,正常
BIKE04473,普通车,正常
BIKE04474,普通车,正常
BIKE04475,普通车,正常
BIKE04476,普通车,正常
BIKE04477,普通车,正常
BIKE04478,普通车,正常
BIKE04479,助力车,正常
BIKE04480,助力车,正常
BIKE04481,普通车,维修
BIKE04482,助力车,正常
BIKE04483,助力车,正常
BIKE04484,普通车,维修
BIKE04485,普通车,正常
BIKE04486,普通车,正常
BIKE04487,普通车,正常
BIKE04488,普通车,正常
BIKE04489,普通车,正常
BIKE04490,普通车,正常
BIKE04491,普通车,正常
BIKE04492,普通车,正常
BIKE04493,普通车,正常
BIKE04494,助力车,正常
BIKE04495,普通车,正常
BIKE04496,普通车,正常
BIKE04497,普通车,正常
BIKE04498,普通车,正常
BIKE04499,普通车,正常
BIKE04500,普通车,维修
BIKE04501,普通车,正常
BIKE04502,普通车,正常
BIKE04503,普通车,正常
BIKE04504,普通车,正常
BIKE04505,普通车,正常
BIKE04506,普通车,正常
BIKE04507,普通车,正常
BIKE04508,普通车,正常
BIKE04509,普通车,正常
BIKE04510,助力车,正常
BIKE04511,普通车,正常
BIKE04512,助力车,正常
BIKE04513,普通车,正常
BIKE04514,普通车,正常
BIKE04515,助力车,正常
BIKE04516,普通车,损坏
BIKE04517,普通车,正常
BIKE04518,普通车,正常
BIKE04519,普通车,正常
BIKE04520,普通车,正常
BIKE04521,普通车,正常
BIKE04522,助力车,正常
BIKE04523,助力车,正常
BIKE04524,普通车,正常
BIKE04525,普通车,正常
BIKE04526,普通车,正常
BIKE04527,助力车,正常
BIKE04528,助力车,正常
BIKE04529,普通车,正常
BIKE04530,助力车,正常
BIKE04531,助力车,正常
BIKE04532,助力车,正常
BIKE04533,普通车,正常
BIKE04534,普通车,正常
BIKE04535,普通车,正常
BIKE04536,普通车,维修
BIKE04537,普通车,维修
BIKE04538,助力车,正常
BIKE04539,普通车,正常
BIKE04540,普通车,正常
BIKE04541,助力车,正常
BIKE04542,助力车,正常
BIKE04543,普通车,正常
BIKE04544,普通车,正常
BIKE04545,助力车,正常
BIKE04546,助力车,正常
BIKE04547,助力车,正常
BIKE04548,普通车,正常
BIKE04549,助力车,维修
BIKE04550,普通车,正常
BIKE04551,普通车,正常
BIKE04552,普通车,正常
BIKE04553,助力车,正常
BIKE04554,普通车,正常
BIKE04555,普通车,正常
BIKE04556,助力车,正常
BIKE04557,助力车,维修
BIKE04558,普通车,正常
BIKE04559,普通车,正常
BIKE04560,普通车,维修
BIKE04561,助力车,正常
BIKE04562,普通车,正常
BIKE04563,助力车,正常
BIKE04564,助力车,正常
BIKE04565,助力车,正常
BIKE04566,普通车,正常
BIKE04567,普通车,正常
BIKE04568,普通车,正常
BIKE04569,普通车,正常
BIKE04570,普通车,正常
BIKE04571,普通车,正常
BIKE04572,普通车,正常
BIKE04573,助力车,正常
BIKE04574,普通车,正常
BIKE04575,普通车,正常
BIKE04576,普通车,维修
BIKE04577,普通车,正常
BIKE04578,普通车,正常
BIKE04579,普通车,正常
BIKE04580,助力车,正常
BIKE04581,助力车,正常
BIKE04582,普通车,正常
BIKE04583,普通车,正常
BIKE04584,普通车,正常
BIKE04585,助力车,损坏
BIKE04586,普通车,正常
BIKE04587,助力车,正常
BIKE04588,助力车,正常
BIKE04589,普通车,正常
BIKE04590,助力车,正常
BIKE04591,普通车,正常
BIKE04592,普通车,正常
BIKE04593,普通车,维修
BIKE04594,助力车,正常
BIKE04595,普通车,正常
BIKE04596,助力车,正常
BIKE04597,助力车,正常
BIKE04598,助力车,正常
BIKE04599,普通车,正常
BIKE04600,助力车,正常
BIKE04601,助力车,正常
BIKE04602,普通车,正常
BIKE04603,普通车,维修
BIKE04604,普通车,正常
BIKE04605,助力车,正常
BIKE04606,助力车,维修
BIKE04607,普通车,正常
BIKE04608,普通车,正常
BIKE04609,普通车,正常
BIKE04610,普通车,正常
BIKE04611,助力车,正常
BIKE04612,普通车,正常
BIKE04613,普通车,正常
BIKE04614,普通车,正常
BIKE04615,助力车,正常
BIKE04616,普通车,正常
BIKE04617,普通车,正常
BIKE04618,助力车,正常
BIKE04619,助力车,正常
BIKE04620,普通车,正常
BIKE04621,普通车,正常
BIKE04622,助力车,正常
BIKE04623,普通车,正常
BIKE04624,普通车,正常
BIKE04625,普通车,正常
BIKE04626,助力车,正常
BIKE04627,普通车,正常
BIKE04628,普通车,维修
BIKE04629,普通车,正常
BIKE04630,助力车,正常
BIKE04631,普通车,正常
BIKE04632,助力车,维修
BIKE04633,普通车,正常
BIKE04634,普通车,正常
BIKE04635,助力车,正常
BIKE04636,普通车,维修
BIKE04637,普通车,正常
BIKE04638,普通车,正常
BIKE04639,普通车,维修
BIKE04640,普通车,损坏
BIKE04641,普通车,正常
BIKE04642,普通车,损坏
BIKE04643,普通车,正常
BIKE04644,普通车,正常
BIKE04645,普通车,正常
BIKE04646,助力车,正常
BIKE04647,助力车,正常
BIKE04648,普通车,正常
BIKE04649,普通车,维修
BIKE04650,普通车,正常
BIKE04651,普通车,正常
BIKE04652,普通车,维修
BIKE04653,普通车,正常
BIKE04654,普通车,损坏
BIKE04655,普通车,正常
BIKE04656,普通车,正常
BIKE04657,普通车,正常
BIKE04658,普通车,正常
BIKE04659,普通车,正常
BIKE04660,普通车,正常
BIKE04661,助力车,正常
BIKE04662,普通车,维修
BIKE04663,普通车,正常
BIKE04664,助力车,正常
BIKE04665,普通车,正常
BIKE04666,助力车,正常
BIKE04667,普通车,正常
BIKE04668,普通车,正常
BIKE04669,普通车,正常
BIKE04670,助力车,正常
BIKE04671,助力车,正常
BIKE04672,普通车,正常
BIKE04673,助力车,正常
BIKE04674,普通车,维修
BIKE04675,普通车,正常
BIKE04676,普通车,正常
BIKE04677,普通车,正常
BIKE04678,普通车,正常
BIKE04679,助力车,正常
BIKE04680,普通车,正常
BIKE04681,普通车,维修
BIKE04682,普通车,正常
BIKE04683,普通车,正常
BIKE04684,助力车,正常
BIKE04685,普通车,正常
BIKE04686,普通车,正常
BIKE04687,普通车,正常
BIKE04688,普通车,正常
BIKE04689,普通车,维修
BIKE04690,普通车,正常
BIKE04691,普通车,正常
BIKE04692,普通车,正常
BIKE04693,普通车,正常
BIKE04694,普通车,正常
BIKE04695,普通车,正常
BIKE04696,助力车,正常
BIKE04697,普通车,维修
BIKE04698,普通车,正常
BIKE04699,普通车,正常
BIKE04700,普通车,正常
BIKE04701,助力车,正常
BIKE04702,助力车,正常
BIKE04703,助力车,正常
BIKE04704,普通车,正常
BIKE04705,普通车,正常
BIKE04706,普通车,正常
BIKE04707,普通车,维修
BIKE04708,普通车,正常
BIKE04709,普通车,正常
BIKE04710,普通车,维修
BIKE04711,助力车,正常
BIKE04712,普通车,正常
BIKE04713,普通车,正常
BIKE04714,助力车,维修
BIKE04715,助力车,正常
BIKE04716,普通车,正常
BIKE04717,助力车,正常
BIKE04718,普通车,正常
BIKE04719,普通车,正常
BIKE04720,普通车,正常
BIKE04721,普通车,正常
BIKE04722,普通车,维修
BIKE04723,普通车,正常
BIKE04724,助力车,正常
BIKE04725,普通车,维修
BIKE04726,普通车,正常
BIKE04727,助力车,正常
BIKE04728,助力车,正常
BIKE04729,普通车,维修
BIKE04730,普通车,正常
BIKE04731,普通车,正常
BIKE04732,普通车,正常
BIKE04733,普通车,正常
BIKE04734,助力车,维修
BIKE04735,普通车,正常
BIKE04736,普通车,正常
BIKE04737,普通车,正常
BIKE04738,普通车,正常
BIKE04739,助力车,正常
BIKE04740,助力车,正常
BIKE04741,普通车,维修
BIKE04742,普通车,维修
BIKE04743,普通车,正常
BIKE04744,普通车,正常
BIKE04745,普通车,正常
BIKE04746,助力车,正常
BIKE04747,助力车,正常
BIKE04748,助力车,正常
BIKE04749,普通车,正常
BIKE04750,助力车,正常
BIKE04751,助力车,正常
BIKE04752,助力车,维修
BIKE04753,助力车,正常
BIKE04754,普通车,正常
BIKE04755,助力车,正常
BIKE04756,普通车,正常
BIKE04757,普通车,正常
BIKE04758,普通车,正常
BIKE04759,普通车,正常
BIKE04760,普通车,正常
BIKE04761,普通车,正常
BIKE04762,普通车,正常
BIKE04763,普通车,正常
BIKE04764,普通车,正常
BIKE04765,普通车,正常
BIKE04766,普通车,正常
BIKE04767,普通车,正常
BIKE04768,普通车,维修
BIKE04769,普通车,正常
BIKE04770,普通车,正常
BIKE04771,助力车,正常
BIKE04772,普通车,正常
BIKE04773,普通车,正常
BIKE04774,普通车,正常
BIKE04775,普通车,正常
BIKE04776,普通车,正常
BIKE04777,普通车,正常
BIKE04778,普通车,正常
BIKE04779,助力车,维修
BIKE04780,助力车,正常
BIKE04781,助力车,正常
BIKE04782,助力车,正常
BIKE04783,助力车,损坏
BIKE04784,助力车,维修
BIKE04785,普通车,正常
BIKE04786,普通车,维修
BIKE04787,普通车,正常
BIKE04788,普通车,正常
BIKE04789,助力车,维修
BIKE04790,普通车,正常
BIKE04791,普通车,正常
BIKE04792,助力车,正常
BIKE04793,助力车,正常
BIKE04794,普通车,正常
BIKE04795,普通车,正常
BIKE04796,普通车,正常
BIKE04797,普通车,正常
BIKE04798,普通车,正常
BIKE04799,普通车,正常
BIKE04800,普通车,正常
BIKE04801,普通车,正常
BIKE04802,普通车,正常
BIKE04803,普通车,正常
BIKE04804,普通车,正常
BIKE04805,助力车,正常
BIKE04806,普通车,正常
BIKE04807,普通车,正常
BIKE04808,普通车,正常
BIKE04809,助力车,正常
BIKE04810,普通车,正常
BIKE04811,助力车,损坏
BIKE04812,助力车,正常
BIKE04813,普通车,正常
BIKE04814,助力车,维修
BIKE04815,普通车,维修
BIKE04816,助力车,正常
BIKE04817,普通车,正常
BIKE04818,普通车,正常
BIKE04819,普通车,维修
BIKE04820,普通车,正常
BIKE04821,普通车,维修
BIKE04822,普通车,正常
BIKE04823,助力车,正常
BIKE04824,普通车,正常
BIKE04825,普通车,正常
BIKE04826,助力车,正常
BIKE04827,普通车,正常
BIKE04828,普通车,正常
BIKE04829,普通车,正常
BIKE04830,助力车,正常
BIKE04831,普通车,正常
BIKE04832,普通车,正常
BIKE04833,普通车,正常
BIKE04834,普通车,正常
BIKE04835,助力车,正常
BIKE04836,普通车,正常
BIKE04837,助力车,正常
BIKE04838,普通车,正常
BIKE04839,普通车,正常
BIKE04840,普通车,正常
BIKE04841,助力车,正常
BIKE04842,普通车,正常
BIKE04843,普通车,正常
BIKE04844,普通车,正常
BIKE04845,普通车,正常
BIKE04846,普通车,正常
BIKE04847,助力车,正常
BIKE04848,普通车,正常
BIKE04849,普通车,正常
BIKE04850,普通车,正常
BIKE04851,助力车,正常
BIKE04852,普通车,正常
BIKE04853,普通车,正常
BIKE04854,普通车,正常
BIKE04855,助力车,正常
BIKE04856,普通车,正常
BIKE04857,普通车,正常
BIKE04858,助力车,正常
BIKE04859,普通车,正常
BIKE04860,助力车,正常
BIKE04861,普通车,正常
BIKE04862,助力车,正常
BIKE04863,普通车,正常
BIKE04864,普通车,正常
BIKE04865,普通车,正常
BIKE04866,普通车,正常
BIKE04867,助力车,正常
BIKE04868,助力车,正常
BIKE04869,普通车,正常
BIKE04870,助力车,正常
BIKE04871,助力车,正常
BIKE04872,普通车,正常
BIKE04873,助力车,正常
BIKE04874,普通车,正常
BIKE04875,普通车,正常
BIKE04876,普通车,损坏
BIKE04877,助力车,正常
BIKE04878,普通车,正常
BIKE04879,普通车,正常
BIKE04880,普通车,正常
BIKE04881,助力车,正常
BIKE04882,普通车,正常
BIKE04883,普通车,损坏
BIKE04884,普通车,正常
BIKE04885,普通车,正常
BIKE04886,助力车,正常
BIKE04887,助力车,正常
BIKE04888,助力车,正常
BIKE04889,普通车,正常
BIKE04890,普通车,维修
BIKE04891,普通车,正常
BIKE04892,助力车,正常
BIKE04893,助力车,正常
BIKE04894,普通车,正常
BIKE04895,普通车,正常
BIKE04896,普通车,正常
BIKE04897,普通车,正常
BIKE04898,助力车,正常
BIKE04899,助力车,正常
BIKE04900,助力车,正常
BIKE04901,普通车,正常
BIKE04902,普通车,正常
BIKE04903,普通车,正常
BIKE04904,普通车,正常
BIKE04905,普通车,正常
BIKE04906,助力车,正常
BIKE04907,助力车,正常
BIKE04908,普通车,正常
BIKE04909,普通车,正常
BIKE04910,普通车,正常
BIKE04911,普通车,正常
BIKE04912,普通车,正常
BIKE04913,助力车,正常
BIKE04914,助力车,正常
BIKE04915,普通车,正常
BIKE04916,普通车,正常
BIKE04917,助力车,正常
BIKE04918,普通车,正常
BIKE04919,普通车,正常
BIKE04920,普通车,维修
BIKE04921,普通车,正常
BIKE04922,普通车,正常
BIKE04923,普通车,正常
BIKE04924,助力车,正常
BIKE04925,普通车,正常
BIKE04926,普通车,正常
BIKE04927,助力车,正常
BIKE04928,普通车,损坏
BIKE04929,普通车,正常
BIKE04930,普通车,正常
BIKE04931,普通车,正常
BIKE04932,助力车,正常
BIKE04933,助力车,正常
BIKE04934,普通车,正常
BIKE04935,普通车,正常
BIKE04936,普通车,正常
BIKE04937,普通车,正常
BIKE04938,助力车,正常
BIKE04939,助力车,正常
BIKE04940,助力车,正常
BIKE04941,普通车,正常
BIKE04942,普通车,正常
BIKE04943,普通车,正常
BIKE04944,普通车,维修
BIKE04945,普通车,正常
BIKE04946,普通车,正常
BIKE04947,普通车,正常
BIKE04948,普通车,正常
BIKE04949,普通车,正常
BIKE04950,助力车,损坏
BIKE04951,普通车,正常
BIKE04952,普通车,正常
BIKE04953,助力车,正常
BIKE04954,普通车,正常
BIKE04955,助力车,正常
BIKE04956,普通车,维修
BIKE04957,普通车,正常
BIKE04958,普通车,正常
BIKE04959,助力车,正常
BIKE04960,助力车,正常
BIKE04961,普通车,正常
BIKE04962,助力车,正常
BIKE04963,普通车,正常
BIKE04964,助力车,正常
BIKE04965,普通车,正常
BIKE04966,普通车,正常
BIKE04967,助力车,正常
BIKE04968,普通车,正常
BIKE04969,普通车,正常
BIKE04970,普通车,正常
BIKE04971,普通车,正常
BIKE04972,助力车,正常
BIKE04973,助力车,正常
BIKE04974,助力车,正常
BIKE04975,普通车,正常
BIKE04976,普通车,正常
BIKE04977,普通车,正常
BIKE04978,普通车,正常
BIKE04979,助力车,正常
BIKE04980,助力车,维修
BIKE04981,普通车,正常
BIKE04982,普通车,正常
BIKE04983,助力车,正常
BIKE04984,普通车,正常
BIKE04985,普通车,正常
BIKE04986,普通车,损坏
BIKE04987,普通车,正常
BIKE04988,普通车,正常
BIKE04989,普通车,损坏
BIKE04990,普通车,正常
BIKE04991,普通车,正常
BIKE04992,普通车,正常
BIKE04993,助力车,正常
BIKE04994,普通车,正常
BIKE04995,助力车,正常
BIKE04996,普通车,正常
BIKE04997,普通车,正常
BIKE04998,助力车,正常
BIKE04999,普通车,正常
